agouti	0,1,6.19348445435402e-05,0.00011092008208086075
agreements	3,0,0.0002477393781741608,5.546004104043037e-05
ahead	0,1,6.19348445435402e-05,0.00011092008208086075
aids	1,0,0.0001238696890870804,5.546004104043037e-05
airport	2,0,0.0001858045336306206,5.546004104043037e-05
airs	0,1,6.19348445435402e-05,0.00011092008208086075
aka	0,1,6.19348445435402e-05,0.00011092008208086075
al	0,1,6.19348445435402e-05,0.00011092008208086075
alertness	0,1,6.19348445435402e-05,0.00011092008208086075
alexios	1,0,0.0001238696890870804,5.546004104043037e-05
alhaji	0,2,6.19348445435402e-05,0.00016638012312129112
all	32,54,0.0020438498699368265,0.0030503022572236703
allay	0,1,6.19348445435402e-05,0.00011092008208086075
allocate	1,0,0.0001238696890870804,5.546004104043037e-05
allocated	2,0,0.0001858045336306206,5.546004104043037e-05
allocations	4,0,0.00030967422271770096,5.546004104043037e-05
allow	4,5,0.00030967422271770096,0.00033276024624258224
alone	0,1,6.19348445435402e-05,0.00011092008208086075
along	0,2,6.19348445435402e-05,0.00016638012312129112
also	24,21,0.001548371113588505,0.0012201209028894682
alternative	0,1,6.19348445435402e-05,0.00011092008208086075
alum	0,1,6.19348445435402e-05,0.00011092008208086075
always	0,6,6.19348445435402e-05,0.0003882202872830126
americ	0,2,6.19348445435402e-05,0.00016638012312129112
amex	0,1,6.19348445435402e-05,0.00011092008208086075
ami	1,0,0.0001238696890870804,5.546004104043037e-05
amiable	0,1,6.19348445435402e-05,0.00011092008208086075
amigo	0,1,6.19348445435402e-05,0.00011092008208086075
amitava	4,0,0.00030967422271770096,5.546004104043037e-05
amortize	4,0,0.00030967422271770096,5.546004104043037e-05
amounts	0,1,6.19348445435402e-05,0.00011092008208086075
amy	0,2,6.19348445435402e-05,0.00016638012312129112
an	20,41,0.001300631735414344,0.0023293217236980755
and	258,277,0.01604112473677691,0.015417891409239643
andrea	3,0,0.0002477393781741608,5.546004104043037e-05
angelova	4,0,0.00030967422271770096,5.546004104043037e-05
anheuser	0,1,6.19348445435402e-05,0.00011092008208086075
anita	2,0,0.0001858045336306206,5.546004104043037e-05
annals	0,1,6.19348445435402e-05,0.00011092008208086075
announcement	1,4,0.0001238696890870804,0.00027730020520215184
annoy	0,1,6.19348445435402e-05,0.00011092008208086075
annoying	1,0,0.0001238696890870804,5.546004104043037e-05
anonymise	0,1,6.19348445435402e-05,0.00011092008208086075
another	6,7,0.00043354391180478136,0.000443680328323443
answered	0,1,6.19348445435402e-05,0.00011092008208086075
answers	0,5,6.19348445435402e-05,0.00033276024624258224
antivirus	0,1,6.19348445435402e-05,0.00011092008208086075
anyway	1,1,0.0001238696890870804,0.00011092008208086075
anywhere	0,3,6.19348445435402e-05,0.0002218401641617215
anz	0,2,6.19348445435402e-05,0.00016638012312129112
apollo	1,0,0.0001238696890870804,5.546004104043037e-05
apologies	1,1,0.0001238696890870804,0.00011092008208086075
appear	4,1,0.00030967422271770096,0.00011092008208086075
applied	5,0,0.0003716090672612412,5.546004104043037e-05
appreciation	2,0,0.0001858045336306206,5.546004104043037e-05
appropriate	3,0,0.0002477393781741608,5.546004104043037e-05
approval	0,1,6.19348445435402e-05,0.00011092008208086075
approved	1,4,0.0001238696890870804,0.00027730020520215184
approximately	4,0,0.00030967422271770096,5.546004104043037e-05
aqmd	2,0,0.0001858045336306206,5.546004104043037e-05
aqoj	0,1,6.19348445435402e-05,0.00011092008208086075
arbitrage	4,0,0.00030967422271770096,5.546004104043037e-05
architect	0,1,6.19348445435402e-05,0.00011092008208086075
arcy	7,0,0.0004954787563483216,5.546004104043037e-05
area	1,1,0.0001238696890870804,0.00011092008208086075
argentine	4,0,0.00030967422271770096,5.546004104043037e-05
armstrong	2,0,0.0001858045336306206,5.546004104043037e-05
around	3,1,0.0002477393781741608,0.00011092008208086075
arrangements	0,2,6.19348445435402e-05,0.00016638012312129112
arrest	0,2,6.19348445435402e-05,0.00016638012312129112
arrival	1,0,0.0001238696890870804,5.546004104043037e-05
art	0,2,6.19348445435402e-05,0.00016638012312129112
articles	0,1,6.19348445435402e-05,0.00011092008208086075
ascii	0,1,6.19348445435402e-05,0.00011092008208086075
ask	2,6,0.0001858045336306206,0.0003882202872830126
asking	5,3,0.0003716090672612412,0.0002218401641617215
aspermont	0,3,6.19348445435402e-05,0.0002218401641617215
assault	0,1,6.19348445435402e-05,0.00011092008208086075
assay	0,1,6.19348445435402e-05,0.00011092008208086075
assets	11,1,0.0007432181345224824,0.00011092008208086075
assignment	1,0,0.0001238696890870804,5.546004104043037e-05
assist	0,3,6.19348445435402e-05,0.0002218401641617215
association	1,0,0.0001238696890870804,5.546004104043037e-05
assuming	1,0,0.0001238696890870804,5.546004104043037e-05
assumption	1,0,0.0001238696890870804,5.546004104043037e-05
assure	3,0,0.0002477393781741608,5.546004104043037e-05
at	57,66,0.003592220983525331,0.0037158227497088346
attempt	1,0,0.0001238696890870804,5.546004104043037e-05
attendance	2,0,0.0001858045336306206,5.546004104043037e-05
attended	0,1,6.19348445435402e-05,0.00011092008208086075
attest	1,0,0.0001238696890870804,5.546004104043037e-05
attitudinal	0,1,6.19348445435402e-05,0.00011092008208086075
attl	1,0,0.0001238696890870804,5.546004104043037e-05
attn	0,2,6.19348445435402e-05,0.00016638012312129112
attractive	1,1,0.0001238696890870804,0.00011092008208086075
attributable	0,1,6.19348445435402e-05,0.00011092008208086075
audit	2,0,0.0001858045336306206,5.546004104043037e-05
authenticity	0,1,6.19348445435402e-05,0.00011092008208086075
author	0,2,6.19348445435402e-05,0.00016638012312129112
authorities	0,1,6.19348445435402e-05,0.00011092008208086075
authority	1,0,0.0001238696890870804,5.546004104043037e-05
authorized	0,1,6.19348445435402e-05,0.00011092008208086075
automatically	1,3,0.0001238696890870804,0.0002218401641617215
automobile	0,1,6.19348445435402e-05,0.00011092008208086075
availability	0,2,6.19348445435402e-05,0.00016638012312129112
available	12,9,0.0008051529790660225,0.0005546004104043037
average	0,3,6.19348445435402e-05,0.0002218401641617215
aviation	1,0,0.0001238696890870804,5.546004104043037e-05
avoid	3,5,0.0002477393781741608,0.00033276024624258224
awesome	1,0,0.0001238696890870804,5.546004104043037e-05
ax	0,1,6.19348445435402e-05,0.00011092008208086075
azurix	10,0,0.0006812832899789422,5.546004104043037e-05
bachelors	0,1,6.19348445435402e-05,0.00011092008208086075
back	5,16,0.0003716090672612412,0.0009428206976873163
backgrounds	0,1,6.19348445435402e-05,0.00011092008208086075
bacon	0,1,6.19348445435402e-05,0.00011092008208086075
bacterial	0,1,6.19348445435402e-05,0.00011092008208086075
bad	2,2,0.0001858045336306206,0.00016638012312129112
banked	0,1,6.19348445435402e-05,0.00011092008208086075
banker	2,0,0.0001858045336306206,5.546004104043037e-05
bankruptcy	12,2,0.0008051529790660225,0.00016638012312129112
banners	0,1,6.19348445435402e-05,0.00011092008208086075
bannersgomlm	0,6,6.19348445435402e-05,0.0003882202872830126
bar	0,1,6.19348445435402e-05,0.00011092008208086075
bareback	0,1,6.19348445435402e-05,0.00011092008208086075
barely	0,1,6.19348445435402e-05,0.00011092008208086075
bargaain	0,1,6.19348445435402e-05,0.00011092008208086075
barney	3,0,0.0002477393781741608,5.546004104043037e-05
barrier	0,2,6.19348445435402e-05,0.00016638012312129112
barrow	1,0,0.0001238696890870804,5.546004104043037e-05
base	0,1,6.19348445435402e-05,0.00011092008208086075
based	6,4,0.00043354391180478136,0.00027730020520215184
baskets	5,0,0.0003716090672612412,5.546004104043037e-05
bawled	0,1,6.19348445435402e-05,0.00011092008208086075
bazzd	0,1,6.19348445435402e-05,0.00011092008208086075
bc	1,0,0.0001238696890870804,5.546004104043037e-05
be	90,84,0.005636070853462158,0.004714103488436582
beale	1,0,0.0001238696890870804,5.546004104043037e-05
beans	0,1,6.19348445435402e-05,0.00011092008208086075
beca	0,1,6.19348445435402e-05,0.00011092008208086075
became	0,4,6.19348445435402e-05,0.00027730020520215184
beck	3,0,0.0002477393781741608,5.546004104043037e-05
become	0,4,6.19348445435402e-05,0.00027730020520215184
bed	0,1,6.19348445435402e-05,0.00011092008208086075
beers	1,0,0.0001238696890870804,5.546004104043037e-05
beetcn	0,1,6.19348445435402e-05,0.00011092008208086075
before	7,11,0.0004954787563483216,0.0006655204924851645
began	2,4,0.0001858045336306206,0.00027730020520215184
begin	0,4,6.19348445435402e-05,0.00027730020520215184
beginning	1,3,0.0001238696890870804,0.0002218401641617215
being	8,2,0.0005574136008918618,0.00016638012312129112
believable	0,2,6.19348445435402e-05,0.00016638012312129112
believes	1,0,0.0001238696890870804,5.546004104043037e-05
below	6,7,0.00043354391180478136,0.000443680328323443
benedicta	0,2,6.19348445435402e-05,0.00016638012312129112
benefit	2,7,0.0001858045336306206,0.000443680328323443
benson	0,1,6.19348445435402e-05,0.00011092008208086075
ber	0,1,6.19348445435402e-05,0.00011092008208086075
beyond	3,0,0.0002477393781741608,5.546004104043037e-05
bgmlm	0,1,6.19348445435402e-05,0.00011092008208086075
bid	1,0,0.0001238696890870804,5.546004104043037e-05
biggest	0,1,6.19348445435402e-05,0.00011092008208086075
bill	3,2,0.0002477393781741608,0.00016638012312129112
billion	5,1,0.0003716090672612412,0.00011092008208086075
bit	1,1,0.0001238696890870804,0.00011092008208086075
biwven	0,1,6.19348445435402e-05,0.00011092008208086075
biz	0,2,6.19348445435402e-05,0.00016638012312129112
bjeffrie	1,0,0.0001238696890870804,5.546004104043037e-05
bjwl	0,1,6.19348445435402e-05,0.00011092008208086075
bless	0,2,6.19348445435402e-05,0.00016638012312129112
block	2,2,0.0001858045336306206,0.00016638012312129112
blocking	0,1,6.19348445435402e-05,0.00011092008208086075
blows	1,0,0.0001238696890870804,5.546004104043037e-05
blues	1,0,0.0001238696890870804,5.546004104043037e-05
bmf	0,1,6.19348445435402e-05,0.00011092008208086075
bob	5,0,0.0003716090672612412,5.546004104043037e-05
bold	0,2,6.19348445435402e-05,0.00016638012312129112
bombs	0,1,6.19348445435402e-05,0.00011092008208086075
bond	0,1,6.19348445435402e-05,0.00011092008208086075
bonus	0,5,6.19348445435402e-05,0.00033276024624258224
bonuses	0,4,6.19348445435402e-05,0.00027730020520215184
book	2,3,0.0001858045336306206,0.0002218401641617215
boost	0,1,6.19348445435402e-05,0.00011092008208086075
boots	1,0,0.0001238696890870804,5.546004104043037e-05
booze	0,1,6.19348445435402e-05,0.00011092008208086075
borrowers	0,1,6.19348445435402e-05,0.00011092008208086075
boss	0,1,6.19348445435402e-05,0.00011092008208086075
both	5,7,0.0003716090672612412,0.000443680328323443
bottom	0,2,6.19348445435402e-05,0.00016638012312129112
bought	2,1,0.0001858045336306206,0.00011092008208086075
box	0,17,6.19348445435402e-05,0.0009982807387277466
boxes	1,0,0.0001238696890870804,5.546004104043037e-05
brad	2,0,0.0001858045336306206,5.546004104043037e-05
brainstorm	1,0,0.0001238696890870804,5.546004104043037e-05
brand	0,1,6.19348445435402e-05,0.00011092008208086075
branding	0,1,6.19348445435402e-05,0.00011092008208086075
break	4,1,0.00030967422271770096,0.00011092008208086075
breathe	0,2,6.19348445435402e-05,0.00016638012312129112
bredd	1,0,0.0001238696890870804,5.546004104043037e-05
brent	1,1,0.0001238696890870804,0.00011092008208086075
brett	3,0,0.0002477393781741608,5.546004104043037e-05
brex	0,1,6.19348445435402e-05,0.00011092008208086075
brick	0,1,6.19348445435402e-05,0.00011092008208086075
brings	2,2,0.0001858045336306206,0.00016638012312129112
broker	0,1,6.19348445435402e-05,0.00011092008208086075
brought	0,1,6.19348445435402e-05,0.00011092008208086075
btu	1,0,0.0001238696890870804,5.546004104043037e-05
buck	1,0,0.0001238696890870804,5.546004104043037e-05
buildings	0,1,6.19348445435402e-05,0.00011092008208086075
buka	0,2,6.19348445435402e-05,0.00016638012312129112
bull	0,1,6.19348445435402e-05,0.00011092008208086075
bulleted	0,2,6.19348445435402e-05,0.00016638012312129112
bullets	0,1,6.19348445435402e-05,0.00011092008208086075
burning	0,2,6.19348445435402e-05,0.00016638012312129112
busines	0,1,6.19348445435402e-05,0.00011092008208086075
busy	0,1,6.19348445435402e-05,0.00011092008208086075
but	21,35,0.0013625665799578844,0.001996561477455493
by	52,57,0.0032825467608076303,0.0032166823803449615
byee	0,1,6.19348445435402e-05,0.00011092008208086075
c	5,10,0.0003716090672612412,0.0006100604514447341
cabinets	1,0,0.0001238696890870804,5.546004104043037e-05
cali	0,1,6.19348445435402e-05,0.00011092008208086075
called	0,2,6.19348445435402e-05,0.00016638012312129112
camp	7,0,0.0004954787563483216,5.546004104043037e-05
campus	0,1,6.19348445435402e-05,0.00011092008208086075
canadian	1,0,0.0001238696890870804,5.546004104043037e-05
candidate	1,0,0.0001238696890870804,5.546004104043037e-05
cannot	1,2,0.0001238696890870804,0.00016638012312129112
cano	0,1,6.19348445435402e-05,0.00011092008208086075
capitalisation	0,1,6.19348445435402e-05,0.00011092008208086075
cards	1,4,0.0001238696890870804,0.00027730020520215184
care	2,5,0.0001858045336306206,0.00033276024624258224
carefully	0,3,6.19348445435402e-05,0.0002218401641617215
carlo	0,1,6.19348445435402e-05,0.00011092008208086075
carmody	0,1,6.19348445435402e-05,0.00011092008208086075
carol	0,1,6.19348445435402e-05,0.00011092008208086075
carroll	6,0,0.00043354391180478136,5.546004104043037e-05
carry	0,1,6.19348445435402e-05,0.00011092008208086075
cars	0,4,6.19348445435402e-05,0.00027730020520215184
cases	0,2,6.19348445435402e-05,0.00016638012312129112
cash	6,5,0.00043354391180478136,0.00033276024624258224
cashpromotions	0,3,6.19348445435402e-05,0.0002218401641617215
catalog	0,3,6.19348445435402e-05,0.0002218401641617215
catalyze	2,0,0.0001858045336306206,5.546004104043037e-05
caucasians	0,1,6.19348445435402e-05,0.00011092008208086075
cause	0,1,6.19348445435402e-05,0.00011092008208086075
caused	0,1,6.19348445435402e-05,0.00011092008208086075
ccprod	0,2,6.19348445435402e-05,0.00016638012312129112
cd	0,1,6.19348445435402e-05,0.00011092008208086075
ceased	0,1,6.19348445435402e-05,0.00011092008208086075
cede	1,0,0.0001238696890870804,5.546004104043037e-05
cele	0,1,6.19348445435402e-05,0.00011092008208086075
celebrate	1,0,0.0001238696890870804,5.546004104043037e-05
celias	1,0,0.0001238696890870804,5.546004104043037e-05
cellulite	0,1,6.19348445435402e-05,0.00011092008208086075
cemented	0,1,6.19348445435402e-05,0.00011092008208086075
cenochs	1,0,0.0001238696890870804,5.546004104043037e-05
center	3,8,0.0002477393781741608,0.0004991403693638733
central	2,0,0.0001858045336306206,5.546004104043037e-05
cents	2,4,0.0001858045336306206,0.00027730020520215184
certainly	0,2,6.19348445435402e-05,0.00016638012312129112
cgi	0,3,6.19348445435402e-05,0.0002218401641617215
chairman	2,0,0.0001858045336306206,5.546004104043037e-05
challenge	1,0,0.0001238696890870804,5.546004104043037e-05
chambers	1,0,0.0001238696890870804,5.546004104043037e-05
champion	0,1,6.19348445435402e-05,0.00011092008208086075
chances	0,2,6.19348445435402e-05,0.00016638012312129112
changes	4,0,0.00030967422271770096,5.546004104043037e-05
changing	0,1,6.19348445435402e-05,0.00011092008208086075
channel	0,1,6.19348445435402e-05,0.00011092008208086075
charges	0,1,6.19348445435402e-05,0.00011092008208086075
chartroom	0,1,6.19348445435402e-05,0.00011092008208086075
charts	2,0,0.0001858045336306206,5.546004104043037e-05
cheap	0,1,6.19348445435402e-05,0.00011092008208086075
checks	0,1,6.19348445435402e-05,0.00011092008208086075
chewing	0,2,6.19348445435402e-05,0.00016638012312129112
chief	3,0,0.0002477393781741608,5.546004104043037e-05
children	0,2,6.19348445435402e-05,0.00016638012312129112
chile	0,2,6.19348445435402e-05,0.00016638012312129112
china	0,3,6.19348445435402e-05,0.0002218401641617215
chinamen	0,1,6.19348445435402e-05,0.00011092008208086075
chinese	0,1,6.19348445435402e-05,0.00011092008208086075
chisholm	0,1,6.19348445435402e-05,0.00011092008208086075
choice	0,1,6.19348445435402e-05,0.00011092008208086075
chokshi	1,0,0.0001238696890870804,5.546004104043037e-05
choose	0,4,6.19348445435402e-05,0.00027730020520215184
chris	1,0,0.0001238696890870804,5.546004104043037e-05
christine	1,0,0.0001238696890870804,5.546004104043037e-05
chunk	1,0,0.0001238696890870804,5.546004104043037e-05
cialis	0,2,6.19348445435402e-05,0.00016638012312129112
cigars	0,1,6.19348445435402e-05,0.00011092008208086075
cindy	5,0,0.0003716090672612412,5.546004104043037e-05
cinergy	1,0,0.0001238696890870804,5.546004104043037e-05
citizens	0,2,6.19348445435402e-05,0.00016638012312129112
city	0,5,6.19348445435402e-05,0.00033276024624258224
civilizirano	0,1,6.19348445435402e-05,0.00011092008208086075
cj	0,5,6.19348445435402e-05,0.00033276024624258224
claiis	0,1,6.19348445435402e-05,0.00011092008208086075
claims	0,2,6.19348445435402e-05,0.00016638012312129112
clare	1,0,0.0001238696890870804,5.546004104043037e-05
clark	1,0,0.0001238696890870804,5.546004104043037e-05
clear	2,7,0.0001858045336306206,0.000443680328323443
clearing	0,1,6.19348445435402e-05,0.00011092008208086075
clem	1,0,0.0001238696890870804,5.546004104043037e-05
clemons	0,1,6.19348445435402e-05,0.00011092008208086075
client	1,0,0.0001238696890870804,5.546004104043037e-05
cliffhanger	0,2,6.19348445435402e-05,0.00016638012312129112
clinches	0,1,6.19348445435402e-05,0.00011092008208086075
clinging	0,1,6.19348445435402e-05,0.00011092008208086075
clips	1,0,0.0001238696890870804,5.546004104043037e-05
closely	4,0,0.00030967422271770096,5.546004104043037e-05
closure	0,1,6.19348445435402e-05,0.00011092008208086075
coal	0,2,6.19348445435402e-05,0.00016638012312129112
cobalt	0,1,6.19348445435402e-05,0.00011092008208086075
coe	4,0,0.00030967422271770096,5.546004104043037e-05
cohen	0,1,6.19348445435402e-05,0.00011092008208086075
coleman	1,0,0.0001238696890870804,5.546004104043037e-05
college	0,3,6.19348445435402e-05,0.0002218401641617215
color	18,1,0.0011767620463272637,0.00011092008208086075
com	74,108,0.004645113340765515,0.006045144473406911
comclick	0,1,6.19348445435402e-05,0.00011092008208086075
comes	3,2,0.0002477393781741608,0.00016638012312129112
comhttp	0,1,6.19348445435402e-05,0.00011092008208086075
coming	3,1,0.0002477393781741608,0.00011092008208086075
commence	1,0,0.0001238696890870804,5.546004104043037e-05
commenced	1,0,0.0001238696890870804,5.546004104043037e-05
commentaries	0,1,6.19348445435402e-05,0.00011092008208086075
commentary	0,8,6.19348445435402e-05,0.0004991403693638733
commission	1,1,0.0001238696890870804,0.00011092008208086075
commodities	0,1,6.19348445435402e-05,0.00011092008208086075
commodity	6,1,0.00043354391180478136,0.00011092008208086075
common	1,1,0.0001238696890870804,0.00011092008208086075
communicate	2,0,0.0001858045336306206,5.546004104043037e-05
communities	3,0,0.0002477393781741608,5.546004104043037e-05
community	1,10,0.0001238696890870804,0.0006100604514447341
companies	2,3,0.0001858045336306206,0.0002218401641617215
company	7,8,0.0004954787563483216,0.0004991403693638733
compare	0,5,6.19348445435402e-05,0.00033276024624258224
compared	0,1,6.19348445435402e-05,0.00011092008208086075
competencies	2,0,0.0001858045336306206,5.546004104043037e-05
competition	0,2,6.19348445435402e-05,0.00016638012312129112
competitive	0,1,6.19348445435402e-05,0.00011092008208086075
complete	0,3,6.19348445435402e-05,0.0002218401641617215
completed	1,1,0.0001238696890870804,0.00011092008208086075
compliance	1,0,0.0001238696890870804,5.546004104043037e-05
complicated	0,1,6.19348445435402e-05,0.00011092008208086075
compliments	0,1,6.19348445435402e-05,0.00011092008208086075
computer	0,6,6.19348445435402e-05,0.0003882202872830126
concerns	3,0,0.0002477393781741608,5.546004104043037e-05
condition	0,2,6.19348445435402e-05,0.00016638012312129112
conductor	0,1,6.19348445435402e-05,0.00011092008208086075
confirmation	1,1,0.0001238696890870804,0.00011092008208086075
congrats	1,0,0.0001238696890870804,5.546004104043037e-05
congratulations	3,0,0.0002477393781741608,5.546004104043037e-05
consciously	0,1,6.19348445435402e-05,0.00011092008208086075
consider	3,1,0.0002477393781741608,0.00011092008208086075
consistently	2,0,0.0001858045336306206,5.546004104043037e-05
consisting	0,1,6.19348445435402e-05,0.00011092008208086075
constantly	0,1,6.19348445435402e-05,0.00011092008208086075
consternation	0,1,6.19348445435402e-05,0.00011092008208086075
construction	1,0,0.0001238696890870804,5.546004104043037e-05
constructive	1,0,0.0001238696890870804,5.546004104043037e-05
consultation	0,1,6.19348445435402e-05,0.00011092008208086075
consumers	1,0,0.0001238696890870804,5.546004104043037e-05
contacts	1,0,0.0001238696890870804,5.546004104043037e-05
contains	0,3,6.19348445435402e-05,0.0002218401641617215
contemplation	1,0,0.0001238696890870804,5.546004104043037e-05
content	1,12,0.0001238696890870804,0.0007209805335255948
continents	1,0,0.0001238696890870804,5.546004104043037e-05
continue	10,4,0.0006812832899789422,0.00027730020520215184
continued	1,2,0.0001238696890870804,0.00016638012312129112
contracted	2,0,0.0001858045336306206,5.546004104043037e-05
contracts	11,1,0.0007432181345224824,0.00011092008208086075
control	4,3,0.00030967422271770096,0.0002218401641617215
convenience	1,0,0.0001238696890870804,5.546004104043037e-05
convince	0,1,6.19348445435402e-05,0.00011092008208086075
cool	3,0,0.0002477393781741608,5.546004104043037e-05
cooperation	3,0,0.0002477393781741608,5.546004104043037e-05
coordinating	1,0,0.0001238696890870804,5.546004104043037e-05
coordination	2,0,0.0001858045336306206,5.546004104043037e-05
copartnery	0,1,6.19348445435402e-05,0.00011092008208086075
copper	0,7,6.19348445435402e-05,0.000443680328323443
copy	0,12,6.19348445435402e-05,0.0007209805335255948
copying	1,0,0.0001238696890870804,5.546004104043037e-05
copyright	0,3,6.19348445435402e-05,0.0002218401641617215
coral	3,1,0.0002477393781741608,0.00011092008208086075
corel	0,4,6.19348445435402e-05,0.00027730020520215184
coreldraw	0,2,6.19348445435402e-05,0.00016638012312129112
cornet	0,1,6.19348445435402e-05,0.00011092008208086075
corporate	7,1,0.0004954787563483216,0.00011092008208086075
cost	4,3,0.00030967422271770096,0.0002218401641617215
cotroneo	1,0,0.0001238696890870804,5.546004104043037e-05
could	2,10,0.0001858045336306206,0.0006100604514447341
course	0,8,6.19348445435402e-05,0.0004991403693638733
court	3,0,0.0002477393781741608,5.546004104043037e-05
cover	1,0,0.0001238696890870804,5.546004104043037e-05
cp	1,0,0.0001238696890870804,5.546004104043037e-05
cpuc	2,0,0.0001858045336306206,5.546004104043037e-05
crank	1,0,0.0001238696890870804,5.546004104043037e-05
crazy	0,1,6.19348445435402e-05,0.00011092008208086075
creates	0,2,6.19348445435402e-05,0.00016638012312129112
creating	0,2,6.19348445435402e-05,0.00016638012312129112
creation	2,0,0.0001858045336306206,5.546004104043037e-05
credi	0,1,6.19348445435402e-05,0.00011092008208086075
credit	4,13,0.00030967422271770096,0.0007764405745660252
creditors	2,1,0.0001858045336306206,0.00011092008208086075
crenshaw	13,0,0.0008670878236095627,5.546004104043037e-05
crest	0,1,6.19348445435402e-05,0.00011092008208086075
critical	9,0,0.0006193484454354019,5.546004104043037e-05
crooked	0,1,6.19348445435402e-05,0.00011092008208086075
crowd	0,2,6.19348445435402e-05,0.00016638012312129112
cure	0,1,6.19348445435402e-05,0.00011092008208086075
current	4,4,0.00030967422271770096,0.00027730020520215184
curriculum	5,0,0.0003716090672612412,5.546004104043037e-05
cushion	0,1,6.19348445435402e-05,0.00011092008208086075
custom	0,1,6.19348445435402e-05,0.00011092008208086075
customers	0,2,6.19348445435402e-05,0.00016638012312129112
cyberopps	0,1,6.19348445435402e-05,0.00011092008208086075
czkkrxht	0,1,6.19348445435402e-05,0.00011092008208086075
daily	2,1,0.0001858045336306206,0.00011092008208086075
damage	0,1,6.19348445435402e-05,0.00011092008208086075
damned	0,1,6.19348445435402e-05,0.00011092008208086075
damorganjr	0,1,6.19348445435402e-05,0.00011092008208086075
damorgarjr	0,1,6.19348445435402e-05,0.00011092008208086075
daniel	2,0,0.0001858045336306206,5.546004104043037e-05
database	1,0,0.0001238696890870804,5.546004104043037e-05
datacenter	0,1,6.19348445435402e-05,0.00011092008208086075
dates	2,1,0.0001858045336306206,0.00011092008208086075
davenport	1,0,0.0001238696890870804,5.546004104043037e-05
davis	9,0,0.0006193484454354019,5.546004104043037e-05
days	2,5,0.0001858045336306206,0.00033276024624258224
daytime	0,2,6.19348445435402e-05,0.00016638012312129112
dc	1,0,0.0001238696890870804,5.546004104043037e-05
dclemons	0,1,6.19348445435402e-05,0.00011092008208086075
dcoit	0,1,6.19348445435402e-05,0.00011092008208086075
de	0,2,6.19348445435402e-05,0.00016638012312129112
deadlines	0,1,6.19348445435402e-05,0.00011092008208086075
deals	3,0,0.0002477393781741608,5.546004104043037e-05
debt	5,5,0.0003716090672612412,0.00033276024624258224
